,ID,BrojKonkurisanja,BrojPregledaOglasa,NacinKonkurisanja,PrimarnaKategorija,StandardizovanaPozicija,Drzava,ImaInostranstvoGrad,Regioni,ImaInostranstvoRegion,Godina,Mesec_proba,Grad,Nadkategorija
1777,264494,17,1899,NE,kontrola kvaliteta,menadžer za kontrolu kvaliteta,Crna Gora,ne,Inostranstvo,da,2019,1,Podgorica,Tehničke nauke
1778,264495,8,839,NE,ostalo,pomoćni radnik,Crna Gora,da,,ne,2019,1,"Beograd, Zlatibor, PoĹľarevac, Podgorica i Bar (Crna Gora)",Trgovina i usluge
1779,264496,5,515,NE,"građevina, geodezija",farbar,Crna Gora,da,,ne,2019,1,"Beograd, Zlatibor, PoĹľarevac, Podgorica i Bar (Crna Gora)",Trgovina i usluge
1782,267234,13,687,NE,"građevina, geodezija",građevinski inženjer,Crna Gora,ne,Inostranstvo,da,2019,7,KolaĹˇin (Crna Gora),Tehničke nauke
1783,267631,3,431,NE,priprema hrane,kuvar,Crna Gora,ne,Inostranstvo,da,2019,7,Budva (Crna Gora),Turizam i ugostiteljstvo
1784,269132,9,600,NE,"trgovina, prodaja",agent za prodaju nekretnina,Crna Gora,ne,Inostranstvo,da,2019,6,Budva (Crna Gora),Trgovina i usluge
1785,269133,19,774,NE,administracija,office manager,Crna Gora,ne,Inostranstvo,da,2019,6,Budva (Crna Gora),Ekonomija
1786,269357,23,867,NE,administracija,poslovni sekretar,Crna Gora,ne,Inostranstvo,da,2019,7,Budva (Crna Gora),Ekonomija
1787,271243,9,729,NE,farmacija,diplomirani farmaceut,Crna Gora,da,,ne,2019,8,Budva (Crna Gora),Zdravstvo i farmacija
1788,271330,1,396,NE,briga o lepoti,frizer,Crna Gora,da,,ne,2019,9,Budva (Crna Gora),Trgovina i usluge
1789,272088,19,885,N,ostalo,higijeničar/ka,Crna Gora,da,,ne,2019,8,Herceg Novi,Trgovina i usluge
1790,274975,5,664,NE,priprema hrane,šef kuhinje,Crna Gora,ne,Inostranstvo,da,2019,9,Podgorica (Crna Gora),Turizam i ugostiteljstvo
1793,277367,96,3718,NE,logistika,dispečer,Crna Gora,da,,ne,2019,9,"Srbija, Crna Gora",Trgovina i usluge
1794,277743,4,652,NE,elektrotehnika,projekt menadžer,Crna Gora,ne,Inostranstvo,da,2019,2,Podgorica (Crna Gora),Ekonomija
1795,278513,2,599,NE,farmacija,diplomirani farmaceut,Crna Gora,ne,Inostranstvo,da,2019,8,"RadanoviÄ‡i (opĹˇtina Kotor), Crna Gora",Zdravstvo i farmacija
1796,278851,44,1180,NE,ugostiteljstvo,menadžer ugostiteljstva,Crna Gora,da,,ne,2019,9,Crna Gora,Turizam i ugostiteljstvo
1797,280535,21,602,NE,ugostiteljstvo,menadžer ugostiteljstva,Crna Gora,ne,Inostranstvo,da,2019,10,Ulcinj (Crna Gora),Turizam i ugostiteljstvo
1798,280579,4,374,NE,priprema hrane,šef kuhinje,Crna Gora,ne,Inostranstvo,da,2019,10,Ulcinj (Crna Gora),Turizam i ugostiteljstvo
1799,280608,20,733,NE,ugostiteljstvo,menadžer ugostiteljstva,Crna Gora,ne,Inostranstvo,da,2019,10,Ulcinj (Crna Gora),Turizam i ugostiteljstvo
1800,280613,20,540,NE,ugostiteljstvo,menadžer ugostiteljstva,Crna Gora,ne,Inostranstvo,da,2019,10,Ulcinj (Crna Gora),Turizam i ugostiteljstvo
1801,280615,4,379,NE,priprema hrane,šef kuhinje,Crna Gora,ne,Inostranstvo,da,2019,10,Ulcinj (Crna Gora),Turizam i ugostiteljstvo
1802,280619,21,960,NE,mašinstvo,rukovodilac mašinske službe,Crna Gora,ne,Inostranstvo,da,2019,10,Ulcinj (Crna Gora),Tehničke nauke
1803,281825,295,10979,NE,"trgovina, prodaja",komercijalista,Crna Gora,da,,ne,2019,10,"ViĹˇe gradova u Srbiji, Crnoj Gori",Trgovina i usluge
1804,282741,3,913,NE,farmacija,diplomirani farmaceut,Crna Gora,ne,Inostranstvo,da,2019,5,Podgorica,Zdravstvo i farmacija
1805,282837,31,1276,NE,ugostiteljstvo,menadžer ugostiteljstva,Crna Gora,da,,ne,2019,5,"Podgorica, Crna Gora",Turizam i ugostiteljstvo
1806,283673,5,780,NE,"građevina, geodezija",stolar/tesar,Crna Gora,ne,Inostranstvo,da,2019,8,Kotor (Crna Gora),Tehničke nauke
1807,285825,7,425,NE,"marketing, promocija",marketing menadžer,Crna Gora,ne,Inostranstvo,da,2019,11,"Budva, Crna Gora",Ekonomija
1808,286425,22,852,NE,menadžment (viši),menadžer opštih poslova,Crna Gora,ne,Inostranstvo,da,2019,11,"Budva, Crna Gora",Ekonomija
1809,286647,8,980,NE,priprema hrane,šef kuhinje,Crna Gora,da,,ne,2019,2,"Podgorica, Crna Gora",Turizam i ugostiteljstvo
1810,287015,15,666,NE,"trgovina, prodaja",Menadžer prodaje ,Crna Gora,da,,ne,2019,4,Budva,Trgovina i usluge
1811,287146,4,436,NE,zdravstvo,lekar/doktor,Crna Gora,da,,ne,2019,5,Podgorica (Crna Gora),Zdravstvo i farmacija
1812,287279,12,524,NE,"trgovina, prodaja",Menadžer prodaje ,Crna Gora,da,,ne,2019,5,Budva,Trgovina i usluge
1814,287298,2,479,NE,zdravstvo,lekar/doktor,Crna Gora,da,,ne,2019,5,Podgorica (Crna Gora),Zdravstvo i farmacija
1815,288223,26,1001,NE,menadžment (viši),menadžer opštih poslova,Crna Gora,ne,Inostranstvo,da,2019,12,"Podgorica, Crna Gora",Ekonomija
1816,288385,19,778,NE,mašinstvo,mašinski inženjer,Crna Gora,ne,Inostranstvo,da,2019,12,"Kotor, Crna Gora",Tehničke nauke
1817,288939,2,741,NE,administracija,administrativni radnik,Crna Gora,da,,ne,2019,12,"Podgorica, Crna Gora",Ekonomija
1818,289212,4,887,NE,"građevina, geodezija",stolar/tesar,Crna Gora,da,,ne,2020,6,"Kotor, Crna Gora (poslodavac nudi smeĹˇtaj)",Tehničke nauke
1819,289550,22,1345,N,elektrotehnika,električar,Crna Gora,da,,ne,2020,1,"Kotor, Crna Gora",Tehničke nauke
1820,289595,2,774,N,mašinstvo,automehaničar,Crna Gora,da,,ne,2020,1,"Kotor, Crna Gora",Tehničke nauke
1821,290358,11,2025,NE,ostalo,fizički radnik,Crna Gora,da,,ne,2020,1,"Tivat, Crna Gora",Trgovina i usluge
1822,290412,71,1511,NE,umetnost,fotograf,Crna Gora,da,,ne,2020,9,Crna Gora,"Obrazovanje, umetnost i sport"
1823,292540,5,908,N,"građevina, geodezija",građevinski inženjer,Crna Gora,ne,Inostranstvo,da,2020,1,"Podgorica, Crna Gora",Tehničke nauke
1824,292707,5,703,N,priprema hrane,šef kuhinje,Crna Gora,da,,ne,2020,1,"Tivat, Crna Gora",Turizam i ugostiteljstvo
1825,293892,67,1175,N,ugostiteljstvo,menadžer ugostiteljstva,Crna Gora,da,,ne,2020,1,"Zaliv LuĹˇtica-Tivat, Crna Gora",Turizam i ugostiteljstvo
1826,294008,3,540,NE,"građevina, geodezija",stolar/tesar,Crna Gora,da,,ne,2020,1,Kotor (Crna Gora) - smeĹˇtaj i ručak obezbeÄ‘eni,Tehničke nauke
1828,294672,30,1105,NE,"trgovina, prodaja",prodavac,Crna Gora,da,,ne,2020,6,"Kotor, Crna Gora",Trgovina i usluge
1829,295991,18,494,NE,turizam,menadžer turizma,Crna Gora,ne,Inostranstvo,da,2020,12,Tivat (Crna Gora),Turizam i ugostiteljstvo
1830,296027,2,281,NE,ugostiteljstvo,šanker,Crna Gora,ne,Inostranstvo,da,2020,12,Tivat (Crna Gora),Turizam i ugostiteljstvo
1831,296033,10,336,NE,ugostiteljstvo,konobar,Crna Gora,ne,Inostranstvo,da,2020,12,Tivat (Crna Gora),Turizam i ugostiteljstvo
1832,296034,19,453,NE,ugostiteljstvo,menadžer ugostiteljstva,Crna Gora,ne,Inostranstvo,da,2020,12,Tivat (Crna Gora),Turizam i ugostiteljstvo
1833,296554,5,574,NE,farmacija,diplomirani farmaceut,Crna Gora,da,,ne,2020,2,"Herceg Novi, Budva, Radanovi? - Crna Gora",Zdravstvo i farmacija
1834,296716,2,276,NE,priprema hrane,kuvar,Crna Gora,da,,ne,2020,2,Perast (Crna Gora),Turizam i ugostiteljstvo
1835,296726,22,821,NE,"trgovina, prodaja",agent za prodaju nekretnina,Crna Gora,da,,ne,2020,2,"Budva, Crna Gora",Trgovina i usluge
1836,298021,5,512,NE,priprema hrane,šef kuhinje,Crna Gora,ne,Inostranstvo,da,2020,2,"LuĹˇtica, Crna Gora",Turizam i ugostiteljstvo
1837,298180,2,338,NE,priprema hrane,kuvar,Crna Gora,da,,ne,2020,2,Perast (Crna Gora),Turizam i ugostiteljstvo
1838,298815,12,716,NE,priprema hrane,kuvar,Crna Gora,da,,ne,2020,5,Crna Gora,Turizam i ugostiteljstvo
1839,299066,4,337,NE,"građevina, geodezija",stolar/tesar,Crna Gora,da,,ne,2020,3,Kotor (Crna Gora),Tehničke nauke
1840,299173,9,556,NE,"trgovina, prodaja",agent za prodaju nekretnina,Crna Gora,da,,ne,2020,4,"Budva, Crna Gora",Trgovina i usluge
1841,299487,1,254,NE,priprema hrane,kuvar,Crna Gora,ne,Inostranstvo,da,2020,5,Tivat (Crna Gora),Turizam i ugostiteljstvo
1842,299537,6,267,NE,"obrazovanje, briga o deci",vaspitač,Crna Gora,da,,ne,2020,5,"Tivat, Crna Gora","Obrazovanje, umetnost i sport"
1845,301227,114,2155,NE,"marketing, promocija",marketing analitičar,Crna Gora,da,,ne,2020,3,Srbija (Beograd) i Crna Gora,Ekonomija
1846,303259,45,4334,NE,"građevina, geodezija",zidar,Crna Gora,ne,Inostranstvo,da,2020,4,"Srbija, Crna Gora",Tehničke nauke
1847,303275,102,6869,NE,"građevina, geodezija",zidar,Crna Gora,ne,Inostranstvo,da,2020,4,"Srbija, Crna Gora",Tehničke nauke
1851,306660,68,6815,NE,poljoprivreda,poslovođa,Crna Gora,da,,ne,2020,5,Herceg Novi (Crna Gora),Trgovina i usluge
1852,308276,22,959,NE,finansije,referent finansija,Crna Gora,da,,ne,2020,5,Crna Gora,Ekonomija
1853,308810,38,2453,N,"računovodstvo, knjigovodstvo",interni revizor,Crna Gora,da,,ne,2020,1,Podgorici i Beogradu,Ekonomija
1855,316928,95,1406,NE,"trgovina, prodaja",komercijalista,Crna Gora,da,,ne,2020,4,"Srbija, Crna Gora",Trgovina i usluge
1856,78842,105,16464,NE,IT,Software Developer / Programmer / Engineer,Češka,ne,Inostran   stvo,da,2013,1,ÄŚeĹˇka (Prag),Informacione tehnologije
1863,92315,148,3272,NE,arhitektura,arhitekta,Češka,ne,Inostranstvo,da,2013,3,ÄŚeĹˇka / Rusija,Tehničke nauke
1883,109254,207,5134,NE,"transport, magacin",vozač,Češka,da,,ne,2014,9,Netolice (? EĹˇka),Trgovina i usluge
1896,116783,1,1778,NE,IT,Java Developer,Češka,da,Inostranstvo,da,2015,2,"Prag, ÄŚeĹˇka",Informacione tehnologije
1900,123009,107,1633,NE,"trgovina, prodaja",Menadžer prodaje i izvoza,Češka,ne,Inostranstvo,da,2015,6,"Praha, ÄŚeĹˇka",Trgovina i usluge
1901,123141,70,1576,NE,mašinstvo,mašinski inženjer,Češka,ne,Inostranstvo,da,2015,6,ÄŚeĹˇka,Tehničke nauke
1902,126925,36,1983,NE,"trgovina, prodaja",administrativni radnik,Češka,ne,Inostranstvo,da,2015,11,"Beograd (ÄŚeĹˇka, Slovenija, Hrvatska, Bosna i Hercegovina, Makedonija, Crna Gora)",Ekonomija
1903,128488,45,2632,NE,"marketing, promocija",dispečer,Češka,ne,Inostranstvo,da,2015,6,"Brno, ÄŚeĹˇka",Trgovina i usluge
1904,129634,9,630,NE,dizajn,inženjer tekstilne tehnologije,Češka,ne,Inostranstvo,da,2015,10,Usti nad Labem (ÄŚeĹˇka),Tehničke nauke
1905,129640,21,701,NE,dizajn,inženjer tekstilne tehnologije,Češka,ne,Inostranstvo,da,2015,10,Usti nad Labem (ÄŚeĹˇka),Tehničke nauke
1906,129723,137,1932,NE,mašinstvo,Rukovodilac odeljenja,Češka,ne,Inostranstvo,da,2015,10,Zebrak (ÄŚeĹˇka),Ekonomija
1907,130908,57,1982,NE,"marketing, promocija",brend menadžer,Češka,ne,Inostranstvo,da,2015,11,"Kli? Ani, Prag, ÄŚeĹˇka",Ekonomija
1909,136708,50,1197,N,ugostiteljstvo,konobar,Češka,ne,Inostranstvo,da,2016,2,"Marianske Lazne, ÄŚeĹˇka",Turizam i ugostiteljstvo
1910,136844,4,1135,N,IT,C#/C++ Developer,Češka,da,,ne,2016,10,"Prag, ÄŚeĹˇka)",Informacione tehnologije
1911,138814,28,1649,NE,IT,Software Developer / Programmer / Engineer,Češka,da,,ne,2016,3,"Prag, ÄŚeĹˇka)",Informacione tehnologije
1912,140213,28,658,NE,administracija,administrativni radnik,Češka,ne,Inostranstvo,da,2016,4,"Prag, ÄŚeĹˇka",Ekonomija
1913,144156,27,428,NE,"trgovina, prodaja",menadžer za razvoj biznisa,Češka,ne,Inostranstvo,da,2016,10,"Usti nad Laben, ÄŚeĹˇka",Ekonomija
1914,148371,86,1701,NE,elektrotehnika,elektroinženjer,Češka,ne,Inostranstvo,da,2016,12,"Prag, ÄŚeĹˇka)",Tehničke nauke
1915,148933,17,1798,N,IT,.NET Developer,Češka,da,,ne,2016,8,"Prag, ÄŚeĹˇka)",Informacione tehnologije
1916,150706,196,3024,NE,transport,vozač,Češka,ne,Inostranstvo,da,2016,9,ÄŚeĹˇka,Trgovina i usluge
1917,151416,8,488,NE,dizajn,inženjer tekstilne tehnologije,Češka,ne,Inostranstvo,da,2016,9,"Usti nad Labem, ÄŚeĹˇka",Tehničke nauke
1918,151417,14,604,NE,dizajn,menadžer za kontrolu kvaliteta,Češka,ne,Inostranstvo,da,2016,9,"Usti nad Labem, ÄŚeĹˇka",Tehničke nauke
1919,151798,106,2213,NE,ostalo,radnik u proizvodnji,Češka,ne,Inostranstvo,da,2016,9,"ÄŚeĹˇka (Bor, Plze kraj)",Trgovina i usluge
1921,152415,29,568,NE,pozivni centri,Direktor razvoja,Češka,ne,Inostranstvo,da,2016,5,"Usti nad Laben, ÄŚeĹˇka",Ekonomija
1922,152664,2,519,NE,administracija,administrativni radnik,Češka,ne,Inostranstvo,da,2016,10,ÄŚeĹˇka,Ekonomija
1923,152689,18,519,NE,kontrola kvaliteta,menadžer za kontrolu kvaliteta,Češka,ne,Inostranstvo,da,2016,10,"Usti nad Labem, ÄŚeĹˇka",Tehničke nauke
1924,152695,9,357,NE,tekstilna industrija,inženjer tekstilne tehnologije,Češka,ne,Inostranstvo,da,2016,10,"Usti nad Labem, ÄŚeĹˇka",Tehničke nauke
1926,154856,104,2211,N,ostalo,radnik u proizvodnji,Češka,ne,Inostranstvo,da,2016,7,Otrokovice (ÄŚeĹˇka),Trgovina i usluge
1928,156111,88,1166,NE,elektrotehnika,električar,Češka,ne,Inostranstvo,da,2016,11,Jihlava (ÄŚeĹˇka),Tehničke nauke
1929,156112,92,1212,NE,magacin,pomoćni radnik,Češka,ne,Inostranstvo,da,2016,11,Jihlava (ÄŚeĹˇka),Trgovina i usluge
1930,156114,29,570,NE,mašinstvo,bravar,Češka,ne,Inostranstvo,da,2016,11,Jihlava (ÄŚeĹˇka),Tehničke nauke
1931,156116,52,841,NE,magacin,Viljuškarista,Češka,ne,Inostranstvo,da,2016,11,Jihlava (ÄŚeĹˇka),Trgovina i usluge
1932,156213,61,1338,NE,transport,vozač,Češka,ne,Inostranstvo,da,2016,11,Jihlava (ÄŚeĹˇka),Trgovina i usluge
1933,157834,43,1289,NE,transport,vozač,Češka,ne,Inostranstvo,da,2016,12,ÄŚeĹˇka,Trgovina i usluge
1934,158972,185,1845,NE,ugostiteljstvo,konobar,Češka,ne,Inostranstvo,da,2017,12,"Prag, ÄŚeĹˇka)",Turizam i ugostiteljstvo
1935,158974,81,1019,NE,priprema hrane,kuvar,Češka,ne,Inostranstvo,da,2017,12,"Prag, ÄŚeĹˇka)",Turizam i ugostiteljstvo
1936,162185,68,1268,N,ostalo,radnik u proizvodnji,Češka,ne,Inostranstvo,da,2017,2,Otrokovice (ÄŚeĹˇka),Trgovina i usluge
1937,162784,97,2128,NE,mašinstvo,mašinski tehničar,Češka,da,,ne,2017,2,Ločenice (Prag),Tehničke nauke
1940,168248,34,545,NE,"trgovina, prodaja",referent nabavke,Češka,da,,ne,2017,4,Usti nad Laben (ÄŚeĹˇka),Trgovina i usluge
1941,168986,111,1154,N,ostalo,operater na mašinama,Češka,da,,ne,2017,3,"Kraliki, ÄŚeĹˇka",Tehničke nauke
1942,171096,17,910,NE,ostalo,radnik u proizvodnji,Češka,ne,Inostranstvo,da,2017,5,ÄŚeĹˇka,Trgovina i usluge
1943,172917,16,788,NE,ostalo,operater na mašinama,Češka,ne,Inostranstvo,da,2017,9,ÄŚeĹˇka,Tehničke nauke
1944,173518,66,751,NE,"trgovina, prodaja",Menadžer nabavke i uvoza,Češka,ne,Inostranstvo,da,2017,6,"Usti nad Laben, ÄŚeĹˇka",Trgovina i usluge
1945,173887,94,1638,NE,ostalo,radnik u proizvodnji,Češka,da,,ne,2017,6,"ÄŚeĹˇka, Liberec",Trgovina i usluge
1946,174839,13,465,N,transport,vozač,Češka,ne,Inostranstvo,da,2017,3,ÄŚeĹˇka,Trgovina i usluge
1947,175514,81,1738,NE,ekonomija (opšte),finansijski kontrolor,Češka,da,,ne,2017,7,Prag,Ekonomija
1948,176763,114,1599,N,ostalo,radnik u proizvodnji,Češka,da,,ne,2017,1,Kop? Ivnice (ÄŚeĹˇka),Trgovina i usluge
1949,178794,81,1213,NE,ekonomija (opšte),bankarski službenik,Češka,da,,ne,2017,8,Prag,Ekonomija
1950,178823,2,304,NE,"jezici, književnost",prevodilac,Češka,da,,ne,2017,8,ÄŚeĹˇka,"Obrazovanje, umetnost i sport"
1951,179277,58,879,NE,pozivni centri,Telefonski operater,Češka,da,,ne,2017,1,"Prag, ÄŚeĹˇka)",Ekonomija
1953,184430,23,1761,NE,transport,vozač,Češka,ne,Inostranstvo,da,2017,11,"Prag, ÄŚeĹˇka)",Trgovina i usluge
1954,185257,27,1626,NE,mašinstvo,zavarivač / varilac,Češka,da,,ne,2017,12,ÄŚeĹˇka,Tehničke nauke
1956,186121,105,3006,NE,ostalo,radnik u proizvodnji,Češka,da,,ne,2017,10,ÄŚeĹˇka,Trgovina i usluge
1957,186444,65,1699,N,mašinstvo,montažer,Češka,ne,Inostranstvo,da,2017,10,Jihlava (ÄŚeĹˇka),Tehničke nauke
1958,187457,7,662,NE,ostalo,autolimar,Češka,da,,ne,2017,6,ÄŚeĹˇka,Trgovina i usluge
1959,187588,5,730,NE,mašinstvo,mehaničar,Češka,da,,ne,2017,6,ÄŚeĹˇka,Tehničke nauke
1960,187589,5,1020,NE,mašinstvo,konstruktor mašina,Češka,da,,ne,2017,6,ÄŚeĹˇka,Tehničke nauke
1961,188301,29,799,NE,ugostiteljstvo,konobar,Češka,ne,Inostranstvo,da,2017,9,Brno (ÄŚeĹˇka),Turizam i ugostiteljstvo
1962,188633,68,1991,N,"grafičarstvo, izdavaštvo",radnik na pripremi za štampu,Češka,ne,Inostranstvo,da,2017,11,"Prag, ÄŚeĹˇka)",Trgovina i usluge
1963,190371,13,1676,NE,IT,elektroinženjer,Češka,ne,Inostranstvo,da,2017,11,"Plzen, ÄŚeĹˇka",Tehničke nauke
1964,194646,59,2093,N,transport,vozač,Češka,ne,Inostranstvo,da,2018,1,Brno (ÄŚeĹˇka),Trgovina i usluge
1965,194979,87,2441,NE,ostalo,radnik u proizvodnji,Češka,da,,ne,2018,1,Zlin (ÄŚeĹˇka),Trgovina i usluge
1966,195359,52,2294,NE,mašinstvo,radnik na održavanju mašina,Češka,ne,Inostranstvo,da,2018,1,"Prag, ÄŚeĹˇka)",Tehničke nauke
1968,199766,41,1056,NE,priprema hrane,kuvar,Češka,ne,Inostranstvo,da,2018,9,"Prag, ÄŚeĹˇka)",Turizam i ugostiteljstvo
1969,199768,99,1361,NE,ugostiteljstvo,konobar,Češka,ne,Inostranstvo,da,2018,9,"Prag, ÄŚeĹˇka)",Turizam i ugostiteljstvo
1970,199771,11,856,NE,priprema hrane,poslastičar,Češka,ne,Inostranstvo,da,2018,9,"Prag, ÄŚeĹˇka)",Turizam i ugostiteljstvo
1972,200293,163,3423,NE,ostalo,radnik u proizvodnji,Češka,da,,ne,2018,7,ÄŚeĹˇka,Trgovina i usluge
1973,201155,38,1057,NE,finansije,finansijski kontrolor,Češka,ne,Inostranstvo,da,2018,3,"Prag, Bratislava",Ekonomija
1974,201309,11,2965,NE,IT,.NET Developer,Češka,ne,Inostranstvo,da,2018,3,"Prag, ÄŚeĹˇka",Informacione tehnologije
1976,202435,39,1495,N,transport,vozač,Češka,ne,Inostranstvo,da,2018,3,Brno (ÄŚeĹˇka),Trgovina i usluge
1977,203409,93,2473,NE,ostalo,radnik u proizvodnji,Češka,da,,ne,2018,2,ÄŚeĹˇka,Trgovina i usluge
1978,204226,12,1105,NE,tekstilna industrija,inženjer tekstilne tehnologije,Češka,ne,Inostranstvo,da,2018,10,"Usti nad Labemom, ÄŚeĹˇka",Tehničke nauke
1980,206719,54,2759,NE,mašinstvo,mašinski inženjer,Češka,ne,Inostranstvo,da,2018,7,"Prag, ÄŚeĹˇka)",Tehničke nauke
1981,206847,12,1087,NE,mašinstvo,metalostrugar,Češka,ne,Inostranstvo,da,2018,8,"Prag, ÄŚeĹˇka",Tehničke nauke
1982,207681,30,1549,NE,"grafičarstvo, izdavaštvo",Radnik u grafičkoj proizvodnji,Češka,ne,Inostranstvo,da,2018,5,"Prag, ÄŚeĹˇka",Trgovina i usluge
1983,208142,6,901,NE,tekstilna industrija,inženjer tekstilne tehnologije,Češka,ne,Inostranstvo,da,2018,11,"Usti nad Labemom, ÄŚeĹˇka",Tehničke nauke
1984,208600,13,1243,NE,ostalo,pomoćni radnik,Češka,ne,Inostranstvo,da,2018,5,ÄŚeĹˇka,Trgovina i usluge
1986,208824,27,1394,N,ostalo,radnik u proizvodnji,Češka,da,,ne,2018,5,Zlin (ÄŚeĹˇka),Trgovina i usluge
1987,210140,19,946,NE,transport,vozač,Češka,ne,Inostranstvo,da,2018,5,"Jihlava, ÄŚeĹˇka",Trgovina i usluge
1988,210150,12,688,NE,magacin,Viljuškarista,Češka,ne,Inostranstvo,da,2018,5,"Jihlava, ÄŚeĹˇka",Trgovina i usluge
1989,210152,19,819,NE,magacin,magacioner,Češka,ne,Inostranstvo,da,2018,5,"Jihlava, ÄŚeĹˇka",Trgovina i usluge
1990,212146,33,1416,NE,IT,IT Help Desk / Support,Češka,ne,Inostranstvo,da,2018,6,ÄŚeĹˇka (Brno),Informacione tehnologije
1991,212160,6,431,NE,pozivni centri,Telefonski operater,Češka,ne,Inostranstvo,da,2018,6,ÄŚeĹˇka (Brno),Ekonomija
1992,212161,5,402,NE,pozivni centri,Telefonski operater,Češka,ne,Inostranstvo,da,2018,6,ÄŚeĹˇka (Brno),Ekonomija
1993,212163,2,885,NE,"jezici, književnost",prevodilac,Češka,ne,Inostranstvo,da,2018,6,ÄŚeĹˇka (Brno),"Obrazovanje, umetnost i sport"
1994,212164,3,441,NE,pozivni centri,Telefonski operater,Češka,ne,Inostranstvo,da,2018,6,ÄŚeĹˇka (Brno),Ekonomija
1995,212645,58,1898,NE,ostalo,radnik u proizvodnji,Češka,ne,Inostranstvo,da,2018,6,"ÄŚeĹˇka, Bor u Tachova",Trgovina i usluge
1996,213347,80,2195,NE,ostalo,montažer,Češka,da,,ne,2018,2,ÄŚeĹˇka,Tehničke nauke
1997,213353,60,2547,NE,ostalo,radnik u proizvodnji,Češka,da,,ne,2018,6,ÄŚeĹˇka,Trgovina i usluge
1998,213417,1,590,N,mašinstvo,zavarivač / varilac,Češka,da,,ne,2018,6,Prerov (ÄŚeĹˇka),Tehničke nauke
1999,213525,24,1417,N,ostalo,radnik u proizvodnji,Češka,da,,ne,2018,6,Zlin (ÄŚeĹˇka),Trgovina i usluge
2000,214513,6,2218,NE,IT,Java Developer,Češka,ne,Inostranstvo,da,2018,2,"Prag, ÄŚeĹˇka",Informacione tehnologije
2002,215169,72,1949,N,ostalo,radnik u proizvodnji,Češka,ne,Inostranstvo,da,2018,3,"ÄŚeĹˇka, Bor u Tachova",Trgovina i usluge
2003,216344,26,2973,N,transport,vozač,Češka,da,,ne,2018,7,ÄŚeĹˇka,Trgovina i usluge
2004,216835,76,1739,N,ostalo,operater na mašinama,Češka,da,,ne,2018,7,"ÄŚeĹˇka, Plzenj",Tehničke nauke
2005,217090,60,2049,N,ostalo,radnik u proizvodnji,Češka,ne,Inostranstvo,da,2018,7,"Jihlava, ÄŚeĹˇka",Trgovina i usluge
2006,217850,44,1645,NE,IT,IT Help Desk / Support,Češka,ne,Inostranstvo,da,2018,7,ÄŚeĹˇka (Brno),Informacione tehnologije
2007,217851,15,572,NE,pozivni centri,Telefonski operater,Češka,ne,Inostranstvo,da,2018,7,ÄŚeĹˇka (Brno),Ekonomija
2008,217852,5,1039,NE,"jezici, književnost",prevodilac,Češka,ne,Inostranstvo,da,2018,7,ÄŚeĹˇka (Brno),"Obrazovanje, umetnost i sport"
2009,217853,9,436,NE,pozivni centri,Telefonski operater,Češka,ne,Inostranstvo,da,2018,7,ÄŚeĹˇka (Brno),Ekonomija
2010,217854,6,440,NE,pozivni centri,Telefonski operater,Češka,ne,Inostranstvo,da,2018,7,ÄŚeĹˇka (Brno),Ekonomija
2011,217953,9,3029,NE,IT,.NET Developer,Češka,ne,Inostranstvo,da,2018,7,"Prag, ÄŚeĹˇka",Informacione tehnologije
2012,219030,57,1971,N,ostalo,radnik u proizvodnji,Češka,da,,ne,2018,3,"ÄŚeĹˇka, Jihlava",Trgovina i usluge
2013,219075,33,1369,NE,transport,vozač,Češka,da,,ne,2018,6,Brno (ÄŚeĹˇka),Trgovina i usluge
2014,220057,79,3603,N,ostalo,radnik u proizvodnji,Češka,da,,ne,2018,8,Jihlava (ÄŚeĹˇka),Trgovina i usluge
2015,220155,116,3616,N,ostalo,radnik u proizvodnji,Češka,ne,Inostranstvo,da,2018,8,ÄŚeĹˇka,Trgovina i usluge
2016,222453,91,2651,NE,ostalo,radnik u proizvodnji,Češka,ne,Inostranstvo,da,2018,8,"ÄŚeĹˇka, Bor u Tachova",Trgovina i usluge
2017,222500,13,982,N,priprema hrane,mesar,Češka,ne,Inostranstvo,da,2018,8,ÄŚeĹˇka (joĹˇ gradova),Turizam i ugostiteljstvo
2018,224007,35,1830,NE,"grafičarstvo, izdavaštvo",Radnik u grafičkoj proizvodnji,Češka,ne,Inostranstvo,da,2018,9,"Prag, ÄŚeĹˇka",Trgovina i usluge
2019,224170,26,1095,NE,tekstilna industrija,dizajner proizvoda,Češka,ne,Inostranstvo,da,2018,11,"Usti nad Labemom, ÄŚeĹˇka",Informacione tehnologije
2020,224564,116,4205,NE,ostalo,radnik u proizvodnji,Češka,ne,Inostranstvo,da,2018,9,ÄŚeĹˇka,Trgovina i usluge
2022,224976,6,541,N,priprema hrane,mesar,Češka,da,,ne,2018,9,ÄŚeĹˇka viĹˇe gradova,Turizam i ugostiteljstvo
